Group,Population,X,Y
1,165,0.5499999999999998,23.099999999999998
2,33,1.6499999999999997,23.099999999999998
3,73,4.949999999999999,23.099999999999998
4,29,9.899999999999999,23.099999999999998
5,17,11.549999999999999,23.099999999999998
6,132,18.7,23.099999999999998
7,141,0.5499999999999998,22.549999999999997
8,20,1.0999999999999999,22.549999999999997
9,127,1.6499999999999997,22.549999999999997
10,70,2.1999999999999997,22.549999999999997
11,20,5.499999999999999,22.549999999999997
12,53,0.5499999999999998,21.999999999999996
13,351,1.0999999999999999,21.999999999999996
14,44,1.6499999999999997,21.999999999999996
15,114,3.2999999999999994,21.999999999999996
16,30,3.8499999999999996,21.999999999999996
17,28,4.949999999999999,21.999999999999996
18,59,5.499999999999999,21.999999999999996
19,614,8.799999999999999,21.999999999999996
20,52,0,21.449999999999996
21,127,0.5499999999999998,21.449999999999996
22,123,1.0999999999999999,21.449999999999996
23,79,2.1999999999999997,21.449999999999996
24,11,2.7499999999999996,21.449999999999996
25,37,3.2999999999999994,21.449999999999996
26,232,8.799999999999999,21.449999999999996
27,27,14.299999999999999,21.449999999999996
28,82,1.0999999999999999,20.899999999999995
29,264,7.699999999999999,20.899999999999995
30,36,8.249999999999998,20.899999999999995
31,175,1.0999999999999999,20.349999999999998
32,147,2.7499999999999996,20.349999999999998
33,30,7.699999999999999,20.349999999999998
34,34,10.45,20.349999999999998
35,16,15.399999999999999,20.349999999999998
36,42,0,19.799999999999997
37,56,0.5499999999999998,19.799999999999997
38,123,2.1999999999999997,19.799999999999997
39,37,4.3999999999999995,19.799999999999997
40,106,9.899999999999999,19.799999999999997
41,25,10.999999999999998,19.799999999999997
42,64,0.5499999999999998,19.249999999999996
43,225,1.0999999999999999,19.249999999999996
44,23,1.6499999999999997,19.249999999999996
45,57,2.1999999999999997,19.249999999999996
46,250,7.699999999999999,19.249999999999996
47,231,9.35,19.249999999999996
48,95,13.199999999999998,19.249999999999996
49,37,0,18.699999999999996
50,366,1.6499999999999997,18.699999999999996
51,73,2.7499999999999996,18.699999999999996
52,24,6.599999999999999,18.699999999999996
53,170,7.699999999999999,18.699999999999996
54,59,0,18.15
55,48,0.5499999999999998,18.15
56,229,1.6499999999999997,18.15
57,277,2.1999999999999997,18.15
58,93,2.7499999999999996,18.15
59,11,6.599999999999999,18.15
60,204,7.1499999999999995,18.15
61,15,7.699999999999999,18.15
62,175,9.35,18.15
63,67,10.45,18.15
64,136,10.999999999999998,18.15
65,22,21.999999999999996,18.15
66,13,0,17.599999999999998
67,20,1.0999999999999999,17.599999999999998
68,77,6.599999999999999,17.599999999999998
69,106,13.199999999999998,17.599999999999998
70,42,2.1999999999999997,17.049999999999997
71,13,5.499999999999999,17.049999999999997
72,101,6.049999999999999,17.049999999999997
73,70,6.599999999999999,17.049999999999997
74,14,10.999999999999998,17.049999999999997
75,721,2.1999999999999997,16.499999999999996
76,76,6.049999999999999,16.499999999999996
77,42,7.699999999999999,16.499999999999996
78,81,11.549999999999999,16.499999999999996
79,25,12.099999999999998,16.499999999999996
80,32,12.649999999999999,16.499999999999996
81,24,13.199999999999998,16.499999999999996
82,108,14.849999999999998,16.499999999999996
83,25,15.949999999999998,16.499999999999996
84,116,2.7499999999999996,15.949999999999998
85,30,3.2999999999999994,15.949999999999998
86,96,12.099999999999998,15.949999999999998
87,75,12.649999999999999,15.949999999999998
88,68,13.199999999999998,15.949999999999998
89,253,13.749999999999998,15.949999999999998
90,192,14.849999999999998,15.949999999999998
91,43,15.399999999999999,15.949999999999998
92,14,6.049999999999999,15.399999999999997
93,105,6.599999999999999,15.399999999999997
94,33,7.699999999999999,15.399999999999997
95,114,9.35,15.399999999999997
96,416,13.199999999999998,15.399999999999997
97,43,6.599999999999999,14.849999999999998
98,23,7.1499999999999995,14.849999999999998
99,40,7.699999999999999,14.849999999999998
100,119,10.45,14.849999999999998
101,126,13.199999999999998,14.849999999999998
102,67,14.849999999999998,14.849999999999998
103,35,3.2999999999999994,14.299999999999997
104,62,6.599999999999999,14.299999999999997
105,17,9.35,14.299999999999997
106,22,2.7499999999999996,13.749999999999998
107,17,6.049999999999999,13.749999999999998
108,123,8.249999999999998,13.749999999999998
109,14,8.799999999999999,13.749999999999998
110,36,11.549999999999999,13.749999999999998
111,14,12.099999999999998,13.749999999999998
112,14,2.7499999999999996,13.199999999999998
113,89,3.2999999999999994,13.199999999999998
114,80,6.599999999999999,13.199999999999998
115,77,11.549999999999999,13.199999999999998
116,37,2.1999999999999997,12.649999999999999
117,17,16.499999999999996,12.649999999999999
118,117,0.5499999999999998,12.099999999999998
119,26,2.1999999999999997,12.099999999999998
120,347,9.35,12.099999999999998
121,33,10.999999999999998,12.099999999999998
122,23,13.749999999999998,12.099999999999998
123,101,17.599999999999998,12.099999999999998
124,70,6.049999999999999,11.549999999999997
125,193,8.799999999999999,11.549999999999997
126,43,9.35,11.549999999999997
127,433,9.899999999999999,11.549999999999997
128,15,10.45,11.549999999999997
129,98,17.599999999999998,11.549999999999997
130,31,2.7499999999999996,10.999999999999998
131,44,5.499999999999999,10.999999999999998
132,27,9.35,10.999999999999998
133,84,13.749999999999998,10.999999999999998
134,32,14.849999999999998,10.999999999999998
135,86,5.499999999999999,10.449999999999998
136,41,7.699999999999999,10.449999999999998
137,19,9.899999999999999,10.449999999999998
138,202,10.45,10.449999999999998
139,14,12.649999999999999,10.449999999999998
140,170,13.749999999999998,10.449999999999998
141,12,9.35,9.899999999999999
142,19,22.549999999999997,9.899999999999999
143,21,9.899999999999999,9.349999999999998
144,47,13.749999999999998,9.349999999999998
145,26,18.7,9.349999999999998
146,101,7.1499999999999995,8.799999999999999
147,60,11.549999999999999,8.799999999999999
148,136,12.099999999999998,8.799999999999999
149,140,12.649999999999999,8.799999999999999
150,170,3.8499999999999996,8.249999999999998
151,254,13.199999999999998,8.249999999999998
152,36,14.299999999999999,8.249999999999998
153,186,3.2999999999999994,7.699999999999999
154,448,6.599999999999999,7.699999999999999
155,18,10.999999999999998,7.699999999999999
156,74,11.549999999999999,7.699999999999999
157,15,12.099999999999998,7.699999999999999
158,15,13.199999999999998,7.699999999999999
159,61,14.849999999999998,7.699999999999999
160,41,3.2999999999999994,7.1499999999999995
161,26,5.499999999999999,7.1499999999999995
162,37,6.599999999999999,7.1499999999999995
163,25,7.1499999999999995,7.1499999999999995
164,155,9.899999999999999,7.1499999999999995
165,31,12.649999999999999,7.1499999999999995
166,52,13.199999999999998,7.1499999999999995
167,68,18.15,7.1499999999999995
168,73,1.6499999999999997,6.6
169,24,2.7499999999999996,6.6
170,123,6.049999999999999,6.6
171,70,6.599999999999999,6.6
172,15,9.899999999999999,6.6
173,39,11.549999999999999,6.6
174,16,17.049999999999997,6.6
175,11,18.7,6.6
176,25,20.9,6.6
177,201,2.7499999999999996,6.05
178,29,3.2999999999999994,6.05
179,352,6.049999999999999,6.05
180,484,6.599999999999999,6.05
181,24,9.899999999999999,6.05
182,504,11.549999999999999,6.05
183,54,17.049999999999997,6.05
184,332,17.599999999999998,6.05
185,113,19.249999999999996,6.05
186,53,2.1999999999999997,5.499999999999999
187,17,2.7499999999999996,5.499999999999999
188,152,3.2999999999999994,5.499999999999999
189,15,3.8499999999999996,5.499999999999999
190,32,4.949999999999999,5.499999999999999
191,127,6.049999999999999,5.499999999999999
192,18,7.1499999999999995,5.499999999999999
193,175,17.049999999999997,5.499999999999999
194,157,17.599999999999998,5.499999999999999
195,81,18.15,5.499999999999999
196,12,18.7,5.499999999999999
197,22,19.249999999999996,5.499999999999999
198,32,20.349999999999998,5.499999999999999
199,201,20.9,5.499999999999999
200,80,21.449999999999996,5.499999999999999
201,105,1.6499999999999997,4.949999999999999
202,100,2.1999999999999997,4.949999999999999
203,284,2.7499999999999996,4.949999999999999
204,101,3.2999999999999994,4.949999999999999
205,15,3.8499999999999996,4.949999999999999
206,132,4.949999999999999,4.949999999999999
207,40,7.699999999999999,4.949999999999999
208,62,11.549999999999999,4.949999999999999
209,105,17.599999999999998,4.949999999999999
210,189,18.15,4.949999999999999
211,16,19.249999999999996,4.949999999999999
212,32,20.349999999999998,4.949999999999999
213,246,20.9,4.949999999999999
214,25,1.0999999999999999,4.3999999999999995
215,72,2.1999999999999997,4.3999999999999995
216,372,2.7499999999999996,4.3999999999999995
217,252,3.2999999999999994,4.3999999999999995
218,51,3.8499999999999996,4.3999999999999995
219,57,5.499999999999999,4.3999999999999995
220,303,19.249999999999996,4.3999999999999995
221,107,19.799999999999997,4.3999999999999995
222,160,20.349999999999998,4.3999999999999995
223,76,21.999999999999996,4.3999999999999995
224,163,0.5499999999999998,3.8499999999999996
225,143,1.6499999999999997,3.8499999999999996
226,186,2.1999999999999997,3.8499999999999996
227,35,3.2999999999999994,3.8499999999999996
228,13,10.45,3.8499999999999996
229,54,10.999999999999998,3.8499999999999996
230,34,11.549999999999999,3.8499999999999996
231,65,17.599999999999998,3.8499999999999996
232,43,18.7,3.8499999999999996
233,79,19.249999999999996,3.8499999999999996
234,13,19.799999999999997,3.8499999999999996
235,43,21.449999999999996,3.8499999999999996
236,16,1.0999999999999999,3.3
237,21,2.7499999999999996,3.3
238,154,3.2999999999999994,3.3
239,98,8.249999999999998,3.3
240,67,13.199999999999998,3.3
241,23,17.049999999999997,3.3
242,196,19.799999999999997,3.3
243,35,20.9,3.3
244,69,21.449999999999996,3.3
245,22,23.099999999999998,3.3
246,98,0,2.75
247,64,5.499999999999999,2.75
248,23,14.299999999999999,2.75
249,69,15.949999999999998,2.75
250,67,18.7,2.75
251,46,21.999999999999996,2.75
252,249,2.7499999999999996,2.1999999999999997
253,73,3.2999999999999994,2.1999999999999997
254,108,3.8499999999999996,2.1999999999999997
255,17,4.949999999999999,2.1999999999999997
256,16,7.699999999999999,2.1999999999999997
257,28,11.549999999999999,2.1999999999999997
258,29,13.199999999999998,2.1999999999999997
259,55,15.949999999999998,2.1999999999999997
260,114,16.499999999999996,2.1999999999999997
261,250,18.15,2.1999999999999997
262,29,18.7,2.1999999999999997
263,14,19.249999999999996,2.1999999999999997
264,28,23.099999999999998,2.1999999999999997
265,257,9.35,1.6499999999999997
266,20,9.899999999999999,1.6499999999999997
267,25,11.549999999999999,1.6499999999999997
268,35,16.499999999999996,1.6499999999999997
269,153,19.799999999999997,1.6499999999999997
270,241,22.549999999999997,1.6499999999999997
271,51,2.7499999999999996,1.0999999999999999
272,101,3.2999999999999994,1.0999999999999999
273,50,3.8499999999999996,1.0999999999999999
274,231,4.3999999999999995,1.0999999999999999
275,43,4.949999999999999,1.0999999999999999
276,314,10.45,1.0999999999999999
277,97,10.999999999999998,1.0999999999999999
278,86,11.549999999999999,1.0999999999999999
279,12,12.099999999999998,1.0999999999999999
280,160,12.649999999999999,1.0999999999999999
281,118,14.299999999999999,1.0999999999999999
282,18,3.2999999999999994,0.5499999999999998
283,74,6.049999999999999,0.5499999999999998
284,210,6.599999999999999,0.5499999999999998
285,443,9.35,0.5499999999999998
286,19,9.899999999999999,0.5499999999999998
287,83,10.45,0.5499999999999998
288,20,10.999999999999998,0.5499999999999998
289,32,13.199999999999998,0.5499999999999998
290,170,14.299999999999999,0.5499999999999998
291,35,21.449999999999996,0.5499999999999998
292,24,1.6499999999999997,0
